时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-01 05:45:00,30321021.380441073,31228144.636860754,25427382.375550874,28327944.3339984
2026-03-01 06:00:00,30961696.761308335,31985186.036107406,25440300.412137564,28329502.309703186
2026-03-01 06:15:00,31600196.931644425,32739657.14082839,25453174.589618593,28331060.28540797
2026-03-01 06:30:00,32249876.67238491,33507338.363925487,25466274.18250315,28332618.261112757
2026-03-01 06:45:00,32923736.6604254,34303591.698261425,25479861.32544601,28334176.236817542
2026-03-01 07:00:00,33622990.96676003,35129851.72682727,25493960.49794801,28338521.05128458
2026-03-01 07:15:00,35247190.84371348,36728827.44786477,27254236.60531682,30105942.15975162
2026-03-01 07:30:00,37001200.70280706,38455597.17549937,29155198.236248083,32014272.589468658
2026-03-01 07:45:00,38870355.818024956,40295723.929906294,31180952.04707574,34047593.71418569
2026-03-01 08:00:00,40843467.54655508,42238192.83018219,33319372.005224958,36192866.0971773
2026-03-01 08:15:00,43117354.47253644,44461646.86516014,35865328.2016137,38780660.63757911
2026-03-01 08:30:00,45508222.51867258,46799232.940263085,38543635.39106385,41357166.97004468
2026-03-01 08:45:00,47954303.14900948,49190424.426216654,41285825.349431306,44027201.24189712
2026-03-01 09:00:00,50364225.14251253,51545441.62105049,43991941.120816045,46759427.56110649
2026-03-01 09:15:00,52806917.94385343,53934229.128844,46725435.690501764,49503820.24334778
2026-03-01 09:30:00,55266345.391266406,56339280.69087365,49478203.598270185,52286727.37458857
2026-03-01 09:45:00,57747237.867541604,58765459.35677695,52254259.53182336,55092960.04537824
2026-03-01 10:00:00,60225308.11366395,61189078.62307407,55026075.34872838,57876009.44440955
2026-03-01 10:15:00,62710799.44809046,63618474.84461597,57814181.82443049,60686213.66208893
2026-03-01 10:30:00,65224812.89618787,66075686.38908894,60634623.32313891,63528831.36510207
2026-03-01 10:45:00,67786108.34876645,68579145.36029345,63507928.041442625,66424427.138363704
2026-03-01 11:00:00,70418166.66621885,71152532.36383127,66456499.278400406,70345616.71683173
2026-03-01 11:15:00,73134401.00759539,73808866.27187638,69495877.2442911,74252320.60850486
2026-03-01 11:30:00,75841841.26688674,76457006.75916637,72523220.75288536,78111874.46215275
2026-03-01 11:45:00,78483608.48482092,79040214.67553198,75480896.61964652,81968135.76081476
2026-03-01 12:00:00,81059388.60912845,81558983.7546304,78364233.04633138,85901692.87752214
2026-03-01 12:15:00,83795168.66527136,84231277.41380596,81442501.85059175,89992181.81042698
2026-03-01 12:30:00,86504580.65281722,86878304.97034219,84488457.83337325,94011111.5113707
2026-03-01 12:45:00,89156234.65113132,89468794.37558493,87470075.19251399,97979397.0902318
2026-03-01 13:00:00,91755526.1137821,92008809.93806204,90389141.12361433,101606389.21526703
2026-03-01 13:15:00,94315350.98258224,94514298.28678487,93242094.08957058,104780144.80440375
2026-03-01 13:30:00,96853205.83415063,96998302.75855932,96070454.46739776,107930546.13112548
2026-03-01 13:45:00,99375343.41126803,99467438.11552611,98878522.02154885,111017588.3295102
2026-03-01 14:00:00,101790520.95277354,101831009.79726942,101572096.62368086,114641851.1071915
2026-03-01 14:15:00,104261888.28492866,104255264.72166564,104297620.28419787,118763897.03181191
2026-03-01 14:30:00,106690209.33228996,106636612.26527625,106979348.31735064,122915185.41882281
2026-03-01 14:45:00,109131996.69211243,109031742.24771161,109672837.26263194,127021591.8975581
2026-03-01 15:00:00,111579323.28426605,111431750.47099067,112375431.27730356,130453860.10851358
2026-03-01 15:15:00,114017174.23108037,113818597.11942059,115088434.05406445,133616377.75770175
2026-03-01 15:30:00,116495250.66155973,116244899.75154994,117845813.51998453,136811093.9304202
2026-03-01 15:45:00,118992431.42146991,118689636.91579787,120625910.65699479,140049745.93943924
2026-03-01 16:00:00,121499592.15283415,121143162.73261623,123422414.54871584,142848503.71861637
2026-03-01 16:15:00,124032446.07298592,123623149.92921534,126240467.48521642,145669071.46701497
2026-03-01 16:30:00,126644307.97899628,126181567.79165664,129140642.8638863,148571825.7470928
2026-03-01 16:45:00,129332849.30294271,128815725.07662271,132122568.63422889,151556434.76971215
2026-03-01 17:00:00,132073271.18319094,131500514.5250346,135163109.6399041,154598385.865979
2026-03-01 17:15:00,134927688.91307962,134295143.41437835,138340068.98701763,157776902.89766032
2026-03-01 17:30:00,137760461.22137624,137066952.07117617,141501720.64080983,160940242.65425664
2026-03-01 17:45:00,140595580.80259296,139839687.89974102,144673380.5577395,164165963.75571963
2026-03-01 18:00:00,143450371.09906673,142631704.5612464,147866814.4799677,167383041.48803607
2026-03-01 18:15:00,146286879.49195608,145404881.32462478,151044976.7001895,170583147.18524638
2026-03-01 18:30:00,149115005.79233134,148168948.87851694,154218679.390736,173778874.07156667
2026-03-01 18:45:00,151956461.66245815,150946527.1345025,157404734.50014898,176986933.26887098
2026-03-01 19:00:00,154860538.28251365,153786920.21078295,160652363.41211373,180278695.6193417
2026-03-01 19:15:00,157736690.63928014,156598807.71065545,163875204.05860755,183529358.6664143
2026-03-01 19:30:00,160560331.1289629,159358502.61710924,167043810.4590033,186725752.02414736
2026-03-01 19:45:00,163367293.3150612,162101820.32359758,170194114.19837022,189903809.29470518
2026-03-01 20:00:00,166163552.54772282,164834749.15887251,173332020.61144897,193138182.51520988
2026-03-01 20:15:00,169006921.07840607,167615141.1436254,176515127.4074418,196630150.31269586
2026-03-01 20:30:00,171846188.0824334,170391983.91329885,179691153.13298002,200075042.76590684
2026-03-01 20:45:00,174664875.81232712,173148945.61403906,182842832.99128065,203475819.20358405
2026-03-01 21:00:00,177340739.72298512,175763760.85879767,185848034.8728566,207624756.07483757
2026-03-01 21:15:00,180039706.74323064,178403068.62491816,188868844.4331569,211659615.53980127
2026-03-01 21:30:00,182705450.7075242,181010458.32463053,191849390.93749714,215606162.59036058
2026-03-01 21:45:00,185301624.9488246,183550228.01787052,194749849.62359393,219440699.5837974
2026-03-01 22:00:00,187810905.3770331,186004918.9727611,197553622.75055575,223310781.02126372
2026-03-01 22:15:00,190086837.34640217,188252372.12863567,199983188.7840315,226858312.91255847
2026-03-01 22:30:00,192302393.71763596,190440556.03565854,202346410.81985348,230288921.61966923
2026-03-01 22:45:00,194408095.36897928,192519618.17919123,204595824.07110393,233711924.603384
2026-03-01 23:00:00,196437604.79775706,194524056.3502678,206760584.89347133,236320474.16748112
2026-03-01 23:15:00,197699471.07676226,195879770.3365826,207516172.893577,237172695.83859468
2026-03-01 23:30:00,198919279.74292535,197189497.40352318,208250900.6292403,237984502.5735635
2026-03-01 23:45:00,200102859.44245896,198459355.66872472,208969035.14119822,238756141.46648228
2026-03-02 00:00:00,200947779.2830808,199455445.67124122,208998440.44684586,239201803.0821454
2026-03-02 00:15:00,202469510.85745698,201040797.16323617,210176962.97201762,240454036.90835363
2026-03-02 00:30:00,203964619.43827307,202598633.02655122,211333677.98378423,241695332.88316387
2026-03-02 00:45:00,205387253.42145252,204081059.88252544,212433748.59704426,242885693.4712241
2026-03-02 01:00:00,206747746.8694995,205498394.6933734,213487601.12487957,243968167.26401138
2026-03-02 01:15:00,207547971.41351366,206443964.20736337,213503736.1758677,243968679.05615747
2026-03-02 01:30:00,208316933.62942865,207352593.20933324,213519240.87970933,243969190.84830356
2026-03-02 01:45:00,209056555.79631853,208226553.1223522,213534153.9956141,243969702.64044964
2026-03-02 02:00:00,209781558.52498728,209083238.26518703,213548772.33752966,243970818.74922046
2026-03-02 02:15:00,210489564.25973803,209919839.24614686,213563047.96643353,243971934.85799128
2026-03-02 02:30:00,211174553.23189148,210729242.9245676,213576859.5048007,243973050.9667621
2026-03-02 02:45:00,211840926.44880143,211516649.66379195,213590295.69082174,243974167.0755329
2026-03-02 03:00:00,212499054.10020947,212294313.19353527,213603565.62023294,243975385.53867114
2026-03-02 03:15:00,213142967.0037278,213055180.1474248,213616548.93548852,243976604.00180936
2026-03-02 03:30:00,213776408.54492164,213803673.82301632,213629321.1150494,243977822.46494758
2026-03-02 03:45:00,214403779.73114476,214544994.58365247,213641970.89710608,243979040.9280858
2026-03-02 04:00:00,215022804.17928314,215276452.586225,213654452.38259453,243979954.77939996
2026-03-02 04:15:00,215634341.856291,215999063.99368593,213666782.91116115,243980868.63071412
2026-03-02 04:30:00,216240264.45495093,216715040.45481315,213679000.22203642,243981782.48202828
2026-03-02 04:45:00,216845832.9495709,217430598.49590132,213691210.3930573,243982696.33334243
2026-03-02 05:00:00,217447152.19571137,218141135.49652073,213703334.88582522,243983581.05337563
2026-03-02 05:15:00,218063141.4663644,218869007.0416156,213715755.1725616,243984465.77340883
2026-03-02 05:30:00,218684745.81536534,219603513.5330442,213728288.67698932,243985350.49344203
2026-03-02 05:45:00,219300836.25860122,220331504.62672165,213740711.0036841,243986235.21347523
2026-03-02 06:00:00,219929016.8254871,221073781.77601853,213753377.10540804,243987215.53330362
2026-03-02 06:15:00,220562964.22959515,221822873.194523,213766159.48476094,243988195.853132
2026-03-02 06:30:00,221202577.29834256,222578659.33365247,213779056.1017844,243989176.1729604
2026-03-02 06:45:00,221876386.70009163,223374852.8936971,213792642.22474808,243990156.4927888
2026-03-02 07:00:00,222583734.81305388,224210676.8088701,213806904.59392232,243993770.83755022
2026-03-02 07:15:00,223419781.89862198,225186004.78449848,213891575.95253035,244833853.40972883
2026-03-02 07:30:00,224308134.07997835,226225536.3157494,213964364.0326003,245687140.13351142
2026-03-02 07:45:00,225188463.1887554,227264027.65432376,213991458.6428029,246605968.88781127
2026-03-02 08:00:00,226185191.17343146,228435520.5845659,214045385.8027209,248004713.95212063
2026-03-02 08:15:00,227529752.28056598,229911842.70501024,214679138.5059327,250657510.26687557
2026-03-02 08:30:00,228902700.91740328,231422843.5053859,215307340.0012766,253290673.32164487
2026-03-02 08:45:00,230317811.28856406,232978549.96673667,215963979.56263322,255965375.69406718
2026-03-02 09:00:00,231747209.29714775,234551094.53181922,216621147.81374896,257536594.22883546
2026-03-02 09:15:00,234162915.92473438,236928820.18982843,219241749.5896544,261393652.80047426
2026-03-02 09:30:00,236593888.8408186,239321535.54251847,221879109.7889805,265267500.50079542
2026-03-02 09:45:00,239059722.99311134,241749074.3359886,224551535.11872822,269176417.52728826
2026-03-02 10:00:00,241553966.83561972,244204787.457234,227253639.84356397,272050663.42512715
2026-03-02 10:15:00,244076170.01469484,246685882.36834398,229997608.9426659,274964460.3059764
2026-03-02 10:30:00,246689214.03322026,249257388.96466643,232834734.03067836,277971460.81705123
2026-03-02 10:45:00,249432745.23434398,251958441.1393522,235807425.95411327,281114132.69301623
2026-03-02 11:00:00,252280927.84551772,254763203.11985308,238889848.9404224,283824226.60460514
2026-03-02 11:15:00,254949592.06302652,257396662.82947665,241748430.18598196,286555282.24550647
2026-03-02 11:30:00,257584525.41102454,259996606.5629812,244572121.2811104,289287302.38960654
2026-03-02 11:45:00,260148152.7545317,262525774.94710502,247321643.65763864,292009715.67444736
2026-03-02 12:00:00,262734516.0400529,265077847.3871207,250092995.05573297,294666960.31325763
2026-03-02 12:15:00,265673163.39595056,267978104.46555805,253238745.64469045,297261011.3577303
2026-03-02 12:30:00,268460500.8532018,270727624.30672765,256230097.01054746,299924381.28264827
2026-03-02 12:45:00,271253781.3941932,273483659.8930159,259224302.1356905,302499817.105625
2026-03-02 13:00:00,274071043.7880209,276264149.581661,262239941.47898313,304988953.9771382
2026-03-02 13:15:00,276718562.13968706,278881957.2224733,265047739.58587345,307480657.8863802
2026-03-02 13:30:00,279356933.3629575,281490986.19222647,267844402.85522172,309918163.9843886
2026-03-02 13:45:00,281861692.7852244,283967213.199497,270503085.50450534,312350054.9848401
2026-03-02 14:00:00,284359237.7891728,286436727.29982376,273151848.2424658,314737121.2200935
2026-03-02 14:15:00,286622162.2916049,288675194.9230732,275546709.7634442,317138803.0786491
2026-03-02 14:30:00,288861939.85978454,290890759.22015405,277917110.1626959,319517250.55887747
2026-03-02 14:45:00,291113707.82659686,293118182.3903763,280300210.4984185,321908749.19421333
2026-03-02 15:00:00,293377485.9472995,295357488.7637973,282696005.84629273,324308547.96087235
2026-03-02 15:15:00,295641689.8229602,297625455.6780162,284939909.3359422,326327132.7004093
2026-03-02 15:30:00,297984306.6699654,299971911.80257714,287261814.51199824,328353341.3909913
2026-03-02 15:45:00,300341040.38251716,302332546.06238127,289597506.02323973,330434577.0440657
2026-03-02 16:00:00,302690551.771081,304685993.68083334,291925782.71411824,332572072.17248666
2026-03-02 16:15:00,304824237.5535854,306866109.1627382,293808995.16087365,334294904.83436054
2026-03-02 16:30:00,306965952.3539625,309055244.4789733,295694891.4885211,336091906.20646244
2026-03-02 16:45:00,309144748.060452,311282777.1004684,297610767.1711202,337961034.6073523
2026-03-02 17:00:00,311416809.21277964,313604973.9675065,299612362.2238203,339869778.24523735
2026-03-02 17:15:00,314101187.7820926,316268042.93728673,302411699.2474712,342620876.70310503
2026-03-02 17:30:00,316875534.535556,319020997.12557507,305301452.02830154,345303074.8726027
2026-03-02 17:45:00,319723495.52196354,321847370.28423506,308265872.4210228,347961242.8467004
2026-03-02 18:00:00,322607402.49231666,324709517.62929845,311267165.59032536,350681087.36875254
2026-03-02 18:15:00,325423493.62617797,327492372.1199075,314262557.75374335,353606599.1165381
2026-03-02 18:30:00,328261100.41320413,330296501.2791108,317280765.6047879,356551952.88449275
2026-03-02 18:45:00,331075442.02340984,333077367.82515925,320275694.4488581,359520131.8540197
2026-03-02 19:00:00,333884163.21188843,335852576.77632874,323265203.40843195,362495178.4124308
2026-03-02 19:15:00,336631783.70810515,338570767.8605086,326171586.14298326,365438102.1607645
2026-03-02 19:30:00,339400955.91446936,341310700.10483253,329098498.56571764,368323134.55265796
2026-03-02 19:45:00,342169475.9600794,344050044.85097593,332024409.9938536,371196415.75297815
2026-03-02 20:00:00,344908676.67697746,346760247.2396616,334920047.3901253,374041362.5717577
2026-03-02 20:15:00,347415947.1507062,349273637.2549255,337394304.9001394,376475977.11539525
2026-03-02 20:30:00,349901717.4743442,351765478.2629392,339847325.82876736,378892833.5401828
2026-03-02 20:45:00,352353342.2629082,354223138.2475939,342266392.6702362,381315319.5435004
2026-03-02 21:00:00,354776592.4614536,356652355.33943474,344657453.39335793,385071092.47180355
2026-03-02 21:15:00,356041207.26737154,358127276.96968937,344787530.3387531,386398627.8207131
2026-03-02 21:30:00,357307502.57418543,359599421.6968879,344943334.0496354,387695584.6738424
2026-03-02 21:45:00,358540183.29207414,361032202.0478147,345096541.43005925,388988879.41243666
2026-03-02 22:00:00,359730297.69367194,362418037.8040124,345230801.90201545,390535906.097378
2026-03-02 22:15:00,361409803.5015814,364185548.0550369,346435551.9671043,394442057.937274
2026-03-02 22:30:00,363062912.34159166,365923825.9068904,347629201.3065294,398337423.8186987
2026-03-02 22:45:00,364641317.59453326,367584372.9918137,348764477.723258,402152791.3898399
2026-03-02 23:00:00,366162781.8323738,369184735.65464157,349860310.26528436,405912170.20427674
2026-03-02 23:15:00,367125721.12626064,370316651.4541751,349911675.51111245,408614930.93093324
2026-03-02 23:30:00,368046765.3818859,371400745.9555296,349953115.9900616,411326958.5378837
2026-03-02 23:45:00,368934774.7195441,372446320.3029934,349991112.6394397,414082831.09892595
2026-03-03 00:00:00,371012154.83753383,374502151.560499,352184741.9478559,417321885.60167897
2026-03-03 00:15:00,372829397.35623455,376341113.9557204,353884812.6994668,419676621.15539277
2026-03-03 00:30:00,374595424.1760618,378128585.52177334,355535151.99189657,422040798.5494947
2026-03-03 00:45:00,376272804.519026,379826425.12270826,357102161.2004991,424343992.78079873
2026-03-03 01:00:00,377854285.5618987,381427366.89032596,358578657.8754798,426146978.9711821
2026-03-03 01:15:00,379176596.9689614,382798095.5207752,359639773.8923948,427392300.7304208
2026-03-03 01:30:00,380455983.83402383,384124037.76577574,360668009.4155198,428590923.72879016
2026-03-03 01:45:00,381713495.18243176,385426366.5670426,361683744.98113495,429727763.8862269
2026-03-03 02:00:00,382964958.58109766,386721820.27680254,362697894.76152086,431226307.13565004
2026-03-03 02:15:00,383687270.53465754,387571744.3605852,362731780.2046415,431658546.2666019
2026-03-03 02:30:00,384412098.44705707,388420150.8712637,362789941.21766686,432066062.0567797
2026-03-03 02:45:00,385124497.430515,389252875.9010458,362853219.7762769,432468099.22873545
2026-03-03 03:00:00,385802465.57852066,390049874.58739376,362889056.34945786,433054185.61956257
2026-03-03 03:15:00,386635755.85232276,390979882.97084373,363200583.4444389,434708494.4350623
2026-03-03 03:30:00,387453021.2474328,391892426.90065104,363503851.7058371,436364462.5714
2026-03-03 03:45:00,388255216.4483675,392789108.4892201,363796323.1523792,438027596.0446813
2026-03-03 04:00:00,389056243.4599911,393683608.8542536,364093091.4043168,439212419.5566001
2026-03-03 04:15:00,390208400.48796546,394859750.5173659,365115859.0188919,441195140.1311891
2026-03-03 04:30:00,391338386.1562011,396013568.70667094,366117275.88033664,443187151.19490564
2026-03-03 04:45:00,392463332.70533967,397162395.1890561,367113397.84919596,445188216.19453317
2026-03-03 05:00:00,393563961.3447497,398286803.01083624,368085745.42698944,446160410.995237
2026-03-03 05:15:00,394634960.9539469,399388605.9646467,368990570.8722968,447088213.19927776
2026-03-03 05:30:00,395717212.1440829,400501992.14716035,369904858.76523143,448025441.03402954
2026-03-03 05:45:00,396819536.35697275,401635231.9163131,370840403.46837413,448957063.11284345
2026-03-03 06:00:00,397948544.8409544,402795811.77130985,371799094.5323761,449935261.2324914
2026-03-03 06:15:00,398712813.6817535,403654670.8690731,372053079.2770651,450180248.48932767
2026-03-03 06:30:00,399486839.56401867,404524405.0432293,372310789.6234042,450427204.3789934
2026-03-03 06:45:00,400296002.8989543,405434634.2333966,372574735.0866512,450694473.0195629
2026-03-03 07:00:00,401145281.1862737,406390215.88184655,372850540.8379091,451030432.83902466
2026-03-03 07:15:00,402651772.893287,407909381.6738209,374288659.92182183,453016587.7456269
2026-03-03 07:30:00,404260399.2110621,409531775.139104,375823016.89466023,455147124.71547717
2026-03-03 07:45:00,405986669.3550719,411272460.3545749,377471522.3518304,457306143.1273972
2026-03-03 08:00:00,407847705.12692255,413149432.91241276,379246584.27506953,459522938.4883389
2026-03-03 08:15:00,410013116.2677691,415292157.2078513,381534383.669994,462324316.9733366
2026-03-03 08:30:00,412304101.51121944,417559340.4221913,383953773.22589654,465257409.418202
2026-03-03 08:45:00,414673315.34618795,419904268.2804051,386454002.1156306,468271394.9209454
2026-03-03 09:00:00,417073810.1501689,422279994.26741856,388988116.74245185,471124184.1382798
2026-03-03 09:15:00,419520919.1151805,424694638.346142,391610363.35574293,474052129.273809
2026-03-03 09:30:00,421993178.36426425,427134144.2278525,394259316.5160285,477006812.98122513
2026-03-03 09:45:00,424453389.73437434,429561521.8577498,396896655.3830303,479949891.31771547
2026-03-03 10:00:00,426987216.9218166,432062258.39893836,399608995.99305135,482552102.9832704
2026-03-03 10:15:00,429554941.6257662,434587295.43241864,402407006.9869385,485332189.65765834
2026-03-03 10:30:00,432216035.8989902,437205210.4270152,405301039.61842746,488114811.7529716
2026-03-03 10:45:00,434989185.17912763,439934224.6253033,408312283.5086338,491014751.21272933
2026-03-03 11:00:00,437818063.82896537,442717966.7015794,411384659.4950961,493849154.3877509
2026-03-03 11:15:00,440704346.8310094,445557835.9414097,414521329.85687906,496673930.61337304
2026-03-03 11:30:00,443535877.0055429,448343264.4952521,417601563.4877576,499515134.8778869
2026-03-03 11:45:00,446291884.7965266,451053903.35702294,420602322.0995751,502341901.54308474
2026-03-03 12:00:00,449104980.1271688,453821897.04131293,423658726.3457497,505079281.3737163
2026-03-03 12:15:00,451946688.6053661,456616607.38373977,426753974.6915846,508009347.95784533
2026-03-03 12:30:00,454755410.1329334,459379024.0186491,429812496.2625578,510887463.23021287
2026-03-03 12:45:00,457527480.56902486,462105494.0469754,432830566.2720253,513715913.95443666
2026-03-03 13:00:00,460234554.5512889,464767509.100554,435780718.72171146,516736383.26061577
2026-03-03 13:15:00,462890917.9300202,467382575.26503193,438659867.3250893,519685516.754729
2026-03-03 13:30:00,465525976.4492792,469976732.8267234,441515573.3912757,522611163.72236216
2026-03-03 13:45:00,468108761.8714058,472519643.4057571,444313470.8018694,525478888.12327534
2026-03-03 14:00:00,470712027.6431664,475083601.8985862,447128786.73549503,528103319.05861413
2026-03-03 14:15:00,473059416.5708073,477409638.790484,449591363.0472169,530551379.5829257
2026-03-03 14:30:00,475384207.878268,479713222.11857563,452030564.600828,532989819.75734925
2026-03-03 14:45:00,477714460.6472156,482022117.0895252,454476035.8393738,535456305.1591568
2026-03-03 15:00:00,480069745.49647933,484355852.0656257,456947575.34214336,537930715.6955808
2026-03-03 15:15:00,482054640.88244903,486395176.6237138,458638842.8029139,539633629.2284516
2026-03-03 15:30:00,484081305.46900743,488477463.6787901,460365442.0129525,541349819.8597383
2026-03-03 15:45:00,486204004.1949115,490656803.24865335,462182581.5534787,543038179.3375384
2026-03-03 16:00:00,488321829.85298294,492831854.4179963,463991693.9335574,545103067.5832906
2026-03-03 16:15:00,490604466.2643743,495158006.4201078,466039577.6908171,547595037.491657
2026-03-03 16:30:00,492921615.97171074,497519631.01891685,468116799.6241619,550116239.0821133
2026-03-03 16:45:00,495285695.73146814,499929456.43218267,470234096.2563469,552677374.3014419
2026-03-03 17:00:00,497699792.24682385,502390665.4711357,472394035.8184298,554831858.0962745
2026-03-03 17:15:00,500481173.8706822,505156665.8121804,475258394.5294583,557697930.4575447
2026-03-03 17:30:00,503301397.5312504,507961402.93999714,478162163.06685215,560603189.2926773
2026-03-03 17:45:00,506186694.1129764,510831034.9174551,481131965.16411823,563574501.4557759
2026-03-03 18:00:00,509123492.7308815,513752009.0649703,484154131.7240132,566460276.0035163
2026-03-03 18:15:00,512167551.179973,516749464.59564793,487449597.969871,569743123.0729014
2026-03-03 18:30:00,515280807.1016613,519815684.16902184,490816599.90361434,573015390.6804354
2026-03-03 18:45:00,518371026.9818465,522858782.3536922,494161026.21662575,576322236.8721291
2026-03-03 19:00:00,521443257.3725869,525883777.2526504,497488076.9345539,579645481.7024038
2026-03-03 19:15:00,524505461.50991845,528899245.1389482,500802408.15536886,582972538.1891389
2026-03-03 19:30:00,527566852.39956343,531914127.9379982,504114695.27611375,586297525.2472335
2026-03-03 19:45:00,530604989.7222259,534905785.48194486,507403576.0963687,589579767.5522679
2026-03-03 20:00:00,533640057.110591,537894589.5942003,510688219.0202105,592989368.0636758
2026-03-03 20:15:00,536658207.9983337,540864989.5519089,513963970.859181,596429434.9251782
2026-03-03 20:30:00,539661390.7982557,543820701.7463084,517223242.34950495,599785625.6663351
2026-03-03 20:45:00,542634515.7044111,546746535.3849832,520451488.47485083,603148450.1146635
2026-03-03 21:00:00,545589742.1599599,549654879.7423698,523659628.81235987,607425034.7502131
2026-03-03 21:15:00,548537740.9652345,552559248.7093393,526842996.60084194,611618142.2574085
2026-03-03 21:30:00,551459438.7233659,555438053.3120737,529996089.1741851,615736966.1229627
2026-03-03 21:45:00,554325742.4166032,558262450.5083709,533088464.9767343,619776468.3803426
2026-03-03 22:00:00,557111464.5362713,561006986.2593349,536096374.3448644,623782172.4469051
2026-03-03 22:15:00,559855433.8092202,563710553.7482307,539058298.2837417,627762824.7975442
2026-03-03 22:30:00,562491176.6566808,566306951.3506207,541906296.1082098,631708285.8272084
2026-03-03 22:45:00,565029699.5882316,568807277.2316732,544650879.8753383,635595107.423708
2026-03-03 23:00:00,567475566.1682397,571216174.9460886,547296181.6273048,638845699.5803999
2026-03-03 23:15:00,569756857.6106855,573473977.7887539,549704186.531502,641824747.1336827
2026-03-03 23:30:00,571959385.8318925,575653664.7251133,552029936.1580262,644755126.0239314
2026-03-03 23:45:00,574112053.5417833,577784078.9165267,554302654.4621961,647666634.7643911
2026-03-04 00:00:00,576402103.8946354,580043507.2677891,556757900.6914922,650648558.3917091
2026-03-04 00:15:00,578828256.4213752,582429718.04013,559399526.1717323,653815206.8721716
2026-03-04 00:30:00,581190637.1027089,584753113.2452343,561972220.992574,656912818.5347836
2026-03-04 00:45:00,583484558.7184334,587009296.1549459,564469730.8223932,659935106.7997876
2026-03-04 01:00:00,585688920.6204109,589177537.8066044,566868949.8891232,662852308.0905267
2026-03-04 01:15:00,587773125.0706736,591236052.7644782,569091740.9108144,665585312.6644808
2026-03-04 01:30:00,589773653.1127349,593211764.7913016,571226143.3952463,668229831.7346389
2026-03-04 01:45:00,591739983.7941172,595153724.1367227,573323949.6169332,670837705.1772698
2026-03-04 02:00:00,593668338.68171,597058598.3703582,575378975.1011096,673358539.9406067
2026-03-04 02:15:00,595554225.0668014,598920994.5790945,577391583.4530666,675890699.5402787
2026-03-04 02:30:00,597407384.3138701,600751097.3679831,579369124.8965639,678401619.8002597
2026-03-04 02:45:00,599245249.1042843,602566128.5646333,581330169.6013668,680873147.685701
2026-03-04 03:00:00,601088183.2924689,604386361.2762824,583295570.9738685,683053742.1579075
2026-03-04 03:15:00,602888560.1718781,606165846.8606024,585208649.6893159,685169399.2790942
2026-03-04 03:30:00,604653309.8649926,607910065.2163295,587084159.3621254,687247447.3979809
2026-03-04 03:45:00,606443523.0290581,609679787.0383077,588984916.7440698,689350738.7860402
2026-03-04 04:00:00,608165920.2386811,611381997.8700074,590816212.9877254,691185622.161728
2026-03-04 04:15:00,609871989.5865813,613069711.266389,592621306.8063219,692993857.7616198
2026-03-04 04:30:00,611591350.336054,614770652.7322224,594440033.682967,694815733.4501922
2026-03-04 04:45:00,613312164.020682,616472952.710777,596260722.8735139,696639581.9346997
2026-03-04 05:00:00,615054818.5827668,618197136.1720332,598103023.0998882,698672504.6108326
2026-03-04 05:15:00,616779931.5889534,619907932.2315692,599905371.4410362,700736771.0482651
2026-03-04 05:30:00,618522069.3424599,621635549.6651366,601725841.6631625,702832931.0163226
2026-03-04 05:45:00,620289700.638157,623388541.6364374,603572447.4183536,704932222.1113801
2026-03-04 06:00:00,622058559.7992117,625142914.2250856,605419456.9909145,707612028.4400315
2026-03-04 06:15:00,623801981.2280873,626874130.3610468,607228722.0601652,710364679.7345619
2026-03-04 06:30:00,625624948.9301747,628684679.2839638,609118685.0925027,713098223.7764468
2026-03-04 06:45:00,627511007.2132207,630557785.0721992,611074617.9304867,715919774.7887889
2026-03-04 07:00:00,629523919.9024045,632557099.582616,613160888.4324473,719772242.6041694
2026-03-04 07:15:00,631765870.9972464,634772154.6046629,615547935.2129924,723829134.6847432
2026-03-04 07:30:00,634141438.2467407,637119590.8588845,618075260.1588515,727945936.2826599
2026-03-04 07:45:00,636596306.0367683,639544473.1431904,620691890.1342739,732274059.1299057
2026-03-04 08:00:00,639144522.0707103,642061110.0401075,623410465.4833275,735969721.2204434
2026-03-04 08:15:00,641736021.8181478,644618618.4824488,626185337.4189084,739825633.2862031
2026-03-04 08:30:00,644323321.0122285,647170963.233147,628961204.6232574,743832235.1291867
2026-03-04 08:45:00,646945778.6528425,649758151.2481385,631773930.5812277,747926355.7841728
2026-03-04 09:00:00,649640437.4677441,652417439.2859082,634659403.3934348,750649250.2703079
2026-03-04 09:15:00,652281019.8506787,655026017.3278627,637472638.9304335,753305910.8777988
2026-03-04 09:30:00,654884716.4273201,657598371.2317327,640245419.1733863,755890522.450016
2026-03-04 09:45:00,657509804.7623819,660192452.425569,643037781.0896922,758398501.4719433
2026-03-04 10:00:00,660073672.4893341,662725722.3597819,645766714.0941062,760939254.2808521
2026-03-04 10:15:00,662526604.1089371,665150203.5196825,648373126.8182021,763477760.0679927
2026-03-04 10:30:00,664975833.3023306,667571076.856986,650975326.7599441,766003494.0271333
2026-03-04 10:45:00,667511376.7388859,670078213.9821914,653664113.1347915,768451700.0120239
2026-03-04 11:00:00,670075852.486041,672613940.3222289,656383682.7118556,770928626.6797193
2026-03-04 11:15:00,672653480.5618582,675168043.1136152,659088222.1513469,773302059.7559866
